cargo_class,distance_km,weather_severity,traffic_density,driver_fatigue_proxy,incidents_on_route,warehouse_load_factor,historical_delay_rate_for_route,time_of_day,day_of_week,delayed,delay_minutes
standard,339.35148752408145,0.4395116886329101,0.7747221653145774,7.293775274829758,1,0.5257229823987086,0.23483780516389796,17,6,0,0.0
standard,1290.2786925071773,0.10566468426174391,0.752257926473826,13.835009340820939,1,0.4231194255218965,0.2958091628038154,23,3,1,59.59215673337829
pharmaceutical,1901.5160918913655,0.6408263146902062,0.9012547971029317,0.4805829269396238,1,0.5732774993112467,0.08466147662966197,6,4,1,23.790516640199613
perishable,1993.6308520740438,0.2160381825095996,0.3072549811288111,6.455796890472459,0,0.6917438633724398,0.3290153552003709,19,4,0,0.0
perishable,781.7202083689839,0.6195879548978296,0.4655200053141495,5.404984607510064,1,0.5610785890951507,0.3650556453279426,2,2,1,78.06747460188092
standard,1218.074642373494,0.6502010923981534,0.8649996126060531,4.754489799449605,0,0.7361533529492192,0.14836300794638296,19,3,0,0.0
pharmaceutical,1719.7219243719585,0.1520248531286481,0.778579454135216,4.646090546067052,1,0.7636963904672487,0.3178713032745064,20,4,1,68.29836948102715
pharmaceutical,279.05104195294876,0.06134962711066816,0.39346671874027916,12.53017859277047,3,0.36848069341032175,0.11312197190624301,15,4,1,84.43046357864542
standard,1394.6506015513316,0.7807615860684398,0.8457252329121221,0.2656661029176566,3,0.7884478942067285,0.23319555511484136,3,2,1,171.6707640702549
standard,847.2451403638831,0.4598004237693202,0.04695403923240149,10.848829423321938,0,0.9302222716381703,0.32917237777522607,12,3,0,0.0
standard,451.98501254632,0.05816379550547579,0.7820463029629902,3.5410645032831836,1,0.3183765040266558,0.18527208995246058,0,6,0,0.0
standard,835.3695565575118,0.9948663171697671,0.20676585943370063,5.366137151446048,0,0.6859465474192016,0.059205088213587324,0,1,0,0.0
standard,198.12255958158786,0.05778056099636664,0.2861209078237872,5.882098779880089,0,0.7227120616275196,0.2389885813249647,11,5,0,0.0
pharmaceutical,1406.0439397491461,0.6950352288585532,0.49321484359559364,4.266244557032408,0,0.7968707345492556,0.3456449555152586,12,6,0,0.0
perishable,542.8482040594836,0.9836789252634136,0.4497345010699739,1.30982406569557,0,0.5700380646593819,0.08791458206010774,6,4,0,0.0
standard,657.2410078375121,0.23918010421592562,0.5205701068698809,1.600631883612087,2,0.8730972217997981,0.06037449074987885,2,6,0,0.0
standard,286.10853157085234,0.14224936868719618,0.5447755956720238,4.17383573715702,2,0.677927526365329,0.3331642715946052,3,0,1,28.104873089960062
pharmaceutical,1736.0852720852888,0.1213849394224289,0.33152769103149693,11.50532674042151,0,0.58625562109473,0.14349640253497453,0,5,0,0.0
standard,1012.2163446013402,0.30327514756759555,0.17522751301703,1.8847871390237658,0,0.8034796870155974,0.17752029700860938,17,2,0,0.0
perishable,1165.6864116834806,0.10104581101064669,0.768481229287306,10.39695766404303,1,0.9491628721237009,0.08044371046660997,4,6,1,15.0
standard,1160.3937320349664,0.6921613416941319,0.3999761490871421,4.0441762120100275,1,0.8684011506442275,0.08381664454856355,19,5,0,0.0
standard,850.4615733556165,0.06229179813006269,0.505840862459059,12.3685090915693,0,0.9514653445918757,0.26509017492060233,10,2,0,0.0
perishable,425.43333510437196,0.5094221281497897,0.6446967183511181,5.996598655608972,0,0.48615433342114645,0.24328037727127255,2,2,0,0.0
standard,1503.0088595718798,0.9966968538529768,0.909637922306656,2.4041263861632576,0,0.3829590796206956,0.15234062174498836,17,6,0,0.0
standard,297.75971744746494,0.8139702695060188,0.7075528311402199,13.801822301547144,1,0.6740446851111968,0.20845814469967122,16,3,1,74.96973021976768
standard,252.55389104368047,0.6152194382310109,0.04545922559038451,2.4728832692187623,0,0.3311012973894063,0.1858692175200588,13,6,0,0.0
standard,1434.7828233131816,0.30625362078661167,0.8385603633980176,7.9466774972517715,0,0.7722128382448791,0.2932685207474499,0,1,0,0.0
standard,457.23218988136847,0.6238958362916385,0.9893550151275191,7.970010693345879,2,0.4680010662858881,0.3517311586847556,16,0,1,104.45502728839845
standard,648.2068651380231,0.5270414639116516,0.47248502537138215,5.219388316488918,1,0.6180450618856851,0.31778584680610583,6,5,1,50.29667296378527
pharmaceutical,976.6935606533934,0.4260833838903715,0.9695903364546007,13.320840295687834,0,0.7588932883775226,0.05154267738387018,15,5,1,92.30750724382253
standard,926.2350676226151,0.13071037674019947,0.5473287423431494,11.814243873764243,0,0.6381667123600263,0.0848437113924174,0,6,0,0.0
standard,1431.7292938767484,0.8866042152404667,0.4596159958719498,11.617473851735388,0,0.46524344239658233,0.20028187301869438,14,5,0,0.0
standard,1265.6919972145538,0.4497846488213225,0.33140476472745506,13.63812709601269,0,0.9162593639972627,0.3481295995583853,1,2,0,0.0
standard,1306.572516449638,0.19462251182076507,0.6575548758333388,6.399530734748436,2,0.8351747247280332,0.13294096582591577,1,6,1,78.94465101936649
standard,1442.4059447781417,0.3677593508772896,0.2298204205250446,1.36060085868041,0,0.7207507454986166,0.357633230291978,23,4,0,0.0
standard,620.5948184757574,0.41412975252892703,0.10493421851440432,10.716382956297114,2,0.7889781845258794,0.08850478048939608,4,1,1,146.2957652270111
standard,678.5499580109237,0.8275378955668743,0.02723710258421408,5.3313761123270735,0,0.5907281283395573,0.07541249334696598,3,1,0,0.0
perishable,904.0956083963306,0.733614380561402,0.29238011271526376,2.664832125249256,2,0.5631244674928496,0.36969689400095923,2,6,1,130.2566231496888
standard,649.5512374153758,0.7693048936413398,0.39577083216703823,6.765462805083548,0,0.4120781030099485,0.10669192409884201,7,2,0,0.0
pharmaceutical,1970.6288444931838,0.011031264428647214,0.5520766962812478,12.960065162340285,0,0.8625140412148167,0.21232145357124055,13,0,0,0.0
perishable,1637.401256521788,0.4161539981797615,0.29274982518700643,2.3989982662047975,1,0.5667309716268498,0.16408496546177212,5,2,0,0.0
standard,371.0766420992577,0.4813441516353236,0.9840595723854112,11.881783413216386,1,0.784626782150754,0.1016727521327033,22,0,0,0.0
standard,60.90860396964555,0.019192276823056686,0.2917451682411676,5.854869182611643,1,0.5099593939246452,0.2712388552360128,10,2,0,0.0
perishable,133.42737308217232,0.2598132087450342,0.4409753884464087,1.9152277298439877,0,0.8571924820886467,0.38728544994602765,4,2,0,0.0
perishable,525.9237295337043,0.760289823122135,0.10327616553190033,11.87735225584119,0,0.373670387933034,0.2803383063989784,4,2,0,0.0
standard,272.86800738187026,0.13710970572899905,0.26062651333707565,13.57468477668,0,0.7375099395345635,0.17379453897206565,13,3,0,0.0
standard,1090.0093240405156,0.5353101314525917,0.04833213978899109,4.077790021690163,1,0.865316298009029,0.2991289345334711,23,2,1,15.0
standard,1723.0906843183493,0.2152018720172375,0.559508633437328,4.249506937788964,1,0.7621751721905623,0.10013685441440673,16,1,0,0.0
perishable,1486.6629307807934,0.012120774643893273,0.7510646831324317,5.467643762559064,0,0.7872810646725701,0.2530057087426936,18,4,0,0.0
standard,470.4376730102713,0.24120145759954148,0.19570981433606793,11.3978251024513,1,0.6681922687924208,0.2143101061511693,10,5,0,0.0
pharmaceutical,828.6335492502824,0.9758737549100538,0.36791093781607076,0.14584075435299737,1,0.691322397976136,0.17599424999827334,6,5,1,47.64296918627127
perishable,1040.3937085859914,0.8015371118829896,0.016616226727160566,3.135391724325481,1,0.3461254072087445,0.3088485558502987,12,4,0,0.0
standard,1629.9014065315043,0.9595766443210334,0.8395220557222121,9.882597355488567,1,0.47556220290390516,0.09147050089785405,18,2,1,95.87186912398694
standard,1686.2871260570214,0.48785404392636245,0.7799635249316695,5.678952306797365,1,0.8053501226925788,0.23647666641911091,17,3,0,0.0
standard,1823.950708220163,0.1097361986775035,0.06325403087429238,4.624138721553786,0,0.9617949954403653,0.3490390642936705,15,2,0,0.0
standard,1043.0282384806064,0.547959488973693,0.3648676093204113,12.211960444628245,0,0.679246670315058,0.12059855449354127,11,2,0,0.0
standard,1403.8357555499329,0.4543773345599609,0.9552866138494954,12.842674882047351,0,0.8079139325804099,0.1425894346753211,14,0,0,0.0
standard,268.0107239061774,0.844357082739616,0.39202705607897703,13.271807068326735,0,0.77850590943003,0.2812351274701236,0,5,1,32.9559939798363
standard,1152.313471910265,0.09808258078424459,0.5262086767240161,3.815707457160153,2,0.9995690247463365,0.32040543543842315,10,5,0,0.0
standard,534.9490284687135,0.4882411370217782,0.3552428610103552,12.775176533547498,0,0.8565031073129636,0.14916746048362053,6,1,0,0.0
perishable,891.8479258018916,0.15004866469398426,0.5961313881282618,10.317517766182045,1,0.7393531336496204,0.17596430298786836,15,5,0,0.0
standard,1286.3984911981029,0.32467592689006,0.9781568756368222,2.159006478840129,1,0.3806115209994217,0.30896936901131844,8,0,1,28.873426080545656
standard,551.1225788148731,0.7373570773877997,0.9975025034811971,8.543780396314943,1,0.5538634041976298,0.14986328279796168,19,5,1,56.76083188464604
standard,151.7608627036841,0.47601812936876653,0.7747149780111912,0.3686874702978771,0,0.47548926887862253,0.28318662664726985,8,4,0,0.0
standard,69.95601999707715,0.37588828514576933,0.4043110980204393,9.917294180792112,0,0.8975729432739261,0.10559216278202395,11,5,0,0.0
perishable,93.21109431181702,0.3944762785700353,0.4944322008289883,10.269945317113137,1,0.6123211097507194,0.19395866082094437,18,3,0,0.0
standard,66.28198815185084,0.45944676840598664,0.35673132811230546,11.050739120329963,0,0.6747097668671074,0.2910370234031311,13,0,0,0.0
standard,265.1923602878572,0.7850165438370569,0.9855746299043462,2.415350757714089,0,0.9753763097825716,0.21096659463568534,11,1,0,0.0
pharmaceutical,517.0029934117533,0.8920846889402344,0.7077603058254037,8.795499173265434,0,0.8856786611553269,0.05673307192548522,23,1,0,0.0
standard,481.3819526554834,0.9553346865039283,0.44893144543351127,2.5039935875871615,0,0.8528741821680743,0.1922331249865799,8,1,0,0.0
perishable,1974.2533586507986,0.7869033862552951,0.012115270109602339,13.253101167448461,0,0.39955375809987803,0.15091735181138596,20,4,0,0.0
standard,646.7119051574393,0.31540689574801273,0.5204834143905483,9.450149697531682,0,0.31593789563570357,0.0854487639902758,11,0,0,0.0
standard,298.47052755082825,0.6881347060865421,0.9839282017016179,1.3345618720567805,0,0.3878838491011341,0.0531983040770279,12,1,0,0.0
standard,1113.846961127128,0.4376031240553919,0.5230609089730519,2.6184512200815195,2,0.8181983314300512,0.06593039054822454,4,6,1,55.01377278040577
perishable,1723.0170380251413,0.2546706220460512,0.18242668548911367,9.28844137381647,0,0.587502458432055,0.38223668020820933,4,4,0,0.0
standard,1372.2177347359666,0.8408715794259226,0.022093747104774852,6.673386946234521,0,0.38222871046540036,0.31243672268738854,8,3,0,0.0
standard,627.3600738141281,0.038426348962324997,0.35470375812420907,10.308167326952297,0,0.8173136524876352,0.37890959951959924,18,2,0,0.0
perishable,1145.151511593337,0.9017619921354235,0.9182280556966069,3.9310431849592273,0,0.43620882298366714,0.09017436381705535,19,3,1,46.89950397260283
standard,1443.9691496907978,0.46147746462473416,0.996554108175881,9.210845515859077,0,0.7123303167558501,0.24967840080941633,5,0,0,0.0
standard,1469.8037601170975,0.6372014768082804,0.9453679748120026,2.477442352426146,0,0.8190799745500628,0.07915099776686757,7,3,0,0.0
standard,1349.7499878304932,0.6593539222057827,0.7294199932542568,7.611943687054463,0,0.7256424373918502,0.059382236920245954,17,6,0,0.0
perishable,1748.080328312455,0.8951177407065364,0.5581427284406553,13.409194281699806,0,0.9955455785876683,0.21319840055409012,12,5,0,0.0
standard,1746.7056437710035,0.6366696821672073,0.590686146382252,8.79511125207381,0,0.6039139043945032,0.27622024155424846,15,4,0,0.0
standard,1178.9262908436565,0.6139335847600618,0.5389920090919609,0.6999106450688308,0,0.5182635613269739,0.07224682632367968,19,0,0,0.0
standard,888.219919766864,0.06665204056068996,0.7070493049229883,13.842669928312775,0,0.44083767606994284,0.17777090085444835,4,6,0,0.0
standard,1301.0620763519446,0.5184080219452041,0.41887322669535243,2.1961286150841186,1,0.6526457418229322,0.08155845055107538,21,1,0,0.0
standard,1645.5134026724031,0.15016900081704165,0.6692040049557655,10.052967437759472,0,0.8967359581759586,0.1767362746650547,10,4,0,0.0
standard,61.02160444031021,0.7374337687214856,0.12161211495720103,7.455420546898743,0,0.9628406329502417,0.2151284944034355,16,5,0,0.0
standard,1984.3941675789597,0.5122219208126745,0.26569530656148377,4.121049629260253,0,0.9804384110574547,0.16813598486348919,21,0,0,0.0
standard,406.6428560419385,0.6802277792083533,0.8360030388086295,2.4823467959879277,1,0.6719648369334201,0.25168715850524753,9,6,1,139.34321206178015
perishable,966.9855220369536,0.041672900602384266,0.9037489307433911,2.48783309987402,0,0.7236822418823321,0.25460651974828974,6,5,0,0.0
perishable,1750.4579829435902,0.08479201604580322,0.5390082375602997,12.017595536914246,1,0.7070778352775184,0.1665273664730637,10,6,0,0.0
standard,488.82877813618876,0.7163233880626823,0.0316356172129324,12.220775198287928,2,0.6261806767463748,0.1863594456272169,7,5,1,34.73542072982933
standard,979.7506866057472,0.07208433599867337,0.9269735707917681,6.512037302745968,0,0.40656787002171646,0.20437296626929102,18,0,0,0.0
standard,308.5352513532994,0.0712567277652586,0.7020642580272864,1.4507004809496342,2,0.3458210807359063,0.18147865730164453,4,4,0,0.0
standard,820.3988345069755,0.01210847523488745,0.4140279237553608,12.378311453855058,0,0.6056465269883363,0.31622668119518016,15,3,0,0.0
standard,395.4141368463549,0.9565013982994801,0.5983789431994964,6.818230806451247,0,0.4303173866943678,0.09898162640544489,0,6,0,0.0
standard,759.0741101037562,0.737508359459007,0.4297748344413661,6.142673920136792,1,0.9206562215571614,0.3499624004914672,22,3,1,80.19968002198715
standard,778.2552227458079,0.35325140850206416,0.46533922673205097,5.702998342126683,0,0.8331899614061722,0.1659378560964786,18,1,0,0.0
perishable,1986.6830397167487,0.2965355812876552,0.8868098656594017,5.110198434028879,1,0.732884692784314,0.30338629898394204,21,6,1,63.01180410310808
standard,1989.885407142356,0.34970322974584955,0.16108424691711154,7.364075650520318,2,0.33318838256592515,0.35932152828119845,9,5,1,40.954805196402845
standard,273.8332433881942,0.7746535311811819,0.10366913548223677,8.463577172563859,1,0.7355717899213506,0.360608445584925,13,0,1,33.904739616972165
standard,1465.639119690277,0.6613706110704144,0.002728744513015746,6.530050850021382,0,0.7347484391047382,0.20832777450508627,16,3,0,0.0
standard,150.90368535474724,0.18519556786746794,0.3140003756121267,12.553074288370624,0,0.6074478804101613,0.13981110526563964,12,0,0,0.0
pharmaceutical,108.87442990751782,0.17410933533408435,0.1474137664844274,4.447257199412962,0,0.7604270936174239,0.2620161500649977,15,3,0,0.0
standard,255.40109377768042,0.09839564971339732,0.21998549513811116,8.096365995014938,1,0.9005401716987529,0.1143870537068315,18,4,0,0.0
perishable,1932.6970311654713,0.6603027197013381,0.011238982665376929,4.199354882715793,0,0.8305907977286522,0.32670890525392976,11,5,0,0.0
pharmaceutical,1884.68391839466,0.7643726622217359,0.2271954146877032,10.54690033309548,0,0.6314039420434945,0.2989707147024959,15,4,0,0.0
standard,428.1592495473269,0.265046428325004,0.33271158193237393,1.4296953905952992,0,0.4835991488376088,0.32847418350642393,16,3,0,0.0
standard,365.2610543297375,0.020944961030912812,0.031567496409881324,2.6417859551346554,0,0.6344861075249504,0.20164012794534425,14,4,0,0.0
perishable,519.0434187060966,0.08217166747642735,0.6079041242971477,11.21681973897731,0,0.9621795852086281,0.24509990496428086,6,5,0,0.0
perishable,1055.3166384465271,0.9678600348450305,0.568800348883758,2.5647663330735417,0,0.8739905913044304,0.08595432277421408,18,0,0,0.0
perishable,1160.9240324690493,0.29544477747742026,0.09703577850992506,8.760448846726362,0,0.3189277828260474,0.2906759661598638,20,5,0,0.0
pharmaceutical,482.10718935692233,0.7692231478381336,0.595009777518401,13.583408326658757,1,0.8480742757075428,0.22039353819540525,4,4,1,47.17061684093622
standard,1525.4144367753931,0.6246635688542638,0.9986539186088776,7.320468592723521,0,0.419390346538243,0.22823340570652928,14,1,0,0.0
standard,653.628680335169,0.3819396396528959,0.9444689528115406,2.6235502487609694,1,0.6997779331264398,0.34644725204207,14,3,1,36.074045747070436
standard,1848.1560847823503,0.2056872621955551,0.002670993367663299,4.489674639696926,0,0.8645622764459722,0.32031238835609493,0,6,0,0.0
standard,1330.6092775906247,0.12138641815940643,0.7953783113303596,11.528413070359335,0,0.6929018960707394,0.23731738940150637,14,1,1,60.866262837661424
perishable,900.8848288920428,0.6150129680388666,0.35360527623648597,4.923252783679632,0,0.5827025082148711,0.17428721437678069,2,5,0,0.0
standard,1590.3284033205484,0.774633780637788,0.06365137033462742,10.12915902641739,0,0.5248873457458914,0.2062524047241595,19,4,0,0.0
